district,date,temp_moy,temp_max,humidite,precip_mensuel,cas
Pette,2020-09-01,26.13,34.25,78.46,145.5,1439.0
Pette,2020-10-01,27.13,37.08,62.2,35.65,1976.0
Pette,2020-11-01,26.96,37.56,37.29,0.0,1883.0
Pette,2020-12-01,26.57,38.29,24.03,0.0,1978.0
Pette,2021-01-01,25.98,38.72,17.94,0.0,1053.0
Pette,2021-02-01,26.44,39.23,14.2,0.0,655.0
Pette,2021-03-01,31.89,42.97,19.14,0.62,503.0
Pette,2021-04-01,33.36,44.22,20.2,0.9,238.0
Pette,2021-05-01,34.05,43.53,32.07,11.47,183.0
Pette,2021-06-01,31.0,41.17,52.25,54.3,205.0
Pette,2021-07-01,27.55,37.9,69.73,154.07,762.0
Pette,2021-08-01,26.62,34.48,75.48,101.99,1846.0
Pette,2021-09-01,27.55,37.22,71.07,69.3,1772.0
Pette,2021-10-01,29.61,39.32,56.31,32.55,1952.0
Pette,2021-11-01,29.43,39.63,30.03,0.3,1469.0
Pette,2021-12-01,26.28,37.92,21.42,0.0,895.0
Pette,2022-01-01,24.36,37.25,19.96,0.0,843.0
Pette,2022-02-01,25.56,39.43,13.13,0.0,577.0
Pette,2022-03-01,31.01,43.23,11.61,0.0,549.0
Pette,2022-04-01,33.72,44.5,31.09,9.6,377.0
Pette,2022-05-01,32.28,41.43,46.53,25.42,298.0
Pette,2022-06-01,30.54,41.47,53.16,60.9,410.0
Pette,2022-07-01,28.07,39.32,67.46,148.18,1014.0
Pette,2022-08-01,25.44,33.76,81.78,219.48,1413.0
Pette,2022-09-01,25.83,32.66,81.95,212.1,1490.0
Pette,2022-10-01,26.74,35.74,66.48,5.89,1698.0
Pette,2022-11-01,26.13,37.26,34.39,0.0,1442.0
Pette,2022-12-01,24.32,38.3,24.8,0.0,1715.0
Pette,2023-01-01,25.48,39.91,20.41,0.0,976.0
Pette,2023-02-01,27.25,41.22,15.35,0.0,626.0
Pette,2023-03-01,31.17,43.44,16.61,2.79,515.0
Pette,2023-04-01,34.46,43.77,23.09,3.9,442.0
Pette,2023-05-01,33.49,43.4,41.01,48.36,356.0
Pette,2023-06-01,29.6,39.53,61.14,97.8,391.0
Pette,2023-07-01,29.39,38.38,62.42,100.13,830.0
Pette,2023-08-01,27.44,35.96,73.78,141.05,1181.0
Pette,2023-09-01,27.94,37.67,71.95,116.4,1318.0
Pette,2023-10-01,30.41,40.22,51.13,14.88,1520.0
Pette,2023-11-01,30.23,40.03,29.86,2.4,1475.0
Pette,2023-12-01,25.81,38.76,20.93,0.0,1146.0
Pette,2024-01-01,24.21,36.62,15.45,0.0,807.0
Pette,2024-02-01,27.65,43.43,16.68,0.0,740.0
Pette,2024-03-01,33.45,45.77,12.49,0.0,577.0
Pette,2024-04-01,35.57,45.71,18.47,3.9,485.0
Pette,2024-05-01,36.38,46.06,28.1,7.75,421.0
Pette,2024-06-01,31.06,42.42,56.99,114.3,350.0
Pette,2024-07-01,27.55,37.39,73.62,210.49,632.0
Pette,2024-08-01,25.33,31.25,85.09,280.24,1263.0
Pette,2024-09-01,26.35,32.45,80.72,109.2,1030.0
Pette,2024-10-01,26.63,35.34,71.63,60.14,1366.0
Pette,2024-11-01,24.64,36.97,42.02,0.0,1151.0
Pette,2024-12-01,23.95,36.95,29.44,0.0,1450.0
Pette,2025-01-01,25.45,39.13,21.53,0.0,1004.0
Pette,2025-02-01,28.48,41.5,16.24,0.0,588.0
Pette,2025-03-01,31.89,43.56,12.41,0.0,574.0
Pette,2025-04-01,34.05,44.97,18.04,6.3,481.0
Pette,2025-05-01,35.39,44.58,25.96,4.03,384.0
Pette,2025-06-01,32.34,42.69,47.48,67.8,369.0
Pette,2025-07-01,27.6,37.36,70.83,231.88,576.0
Pette,2025-08-01,26.08,33.06,78.47,208.63,1183.0
Pette,2025-09-01,26.55,33.33,79.15,107.7,1088.0
Pette,2025-10-01,27.52,37.51,61.38,14.26,1275.0
Pette,2025-11-01,27.85,39.48,30.4,0.0,850.0
Pette,2025-12-01,27.19,38.91,22.62,0.0,763.0
Roua,2017-01-01,24.86,38.77,22.2,0.0,114.0
Roua,2017-02-01,24.9,37.81,13.33,0.84,114.0
Roua,2017-03-01,29.12,41.38,12.3,0.0,75.0
Roua,2017-04-01,32.95,43.02,25.0,1.8,37.0
Roua,2017-05-01,30.34,42.12,53.48,103.85,25.0
Roua,2017-06-01,28.19,39.48,64.18,115.8,33.0
Roua,2017-07-01,25.71,32.47,77.95,204.91,120.0
Roua,2017-08-01,24.78,31.58,82.95,202.12,431.0
Roua,2017-09-01,25.45,33.38,78.66,114.3,71.0
Roua,2017-10-01,26.79,36.14,53.24,14.88,88.0
Roua,2017-11-01,25.3,37.26,31.53,0.0,86.0
Roua,2017-12-01,24.18,36.33,26.43,0.0,38.0
Roua,2018-01-01,20.94,33.81,16.82,0.0,97.0
Roua,2018-02-01,27.98,40.55,17.01,1.12,43.0
Roua,2018-03-01,30.11,40.75,12.23,0.31,36.0
Roua,2018-04-01,32.52,42.46,24.75,1.5,28.0
Roua,2018-05-01,30.57,41.56,54.16,67.27,24.0
Roua,2018-06-01,28.88,39.21,60.11,98.1,53.0
Roua,2018-07-01,26.36,34.54,72.86,205.22,650.0
Roua,2018-08-01,24.49,30.85,84.34,276.52,507.0
Roua,2018-09-01,25.19,32.2,81.63,183.3,643.0
Roua,2018-10-01,26.56,34.53,69.3,41.54,478.0
Roua,2018-11-01,25.36,35.74,41.09,0.9,493.0
Roua,2018-12-01,22.3,34.54,31.84,0.0,226.0
Roua,2019-01-01,23.3,37.18,21.32,0.0,162.0
Roua,2019-02-01,25.91,39.47,16.76,0.28,213.0
Roua,2019-03-01,30.57,42.25,14.63,0.0,128.0
Roua,2019-04-01,33.02,43.11,20.29,1.5,61.0
Roua,2019-05-01,31.95,42.8,46.06,53.63,73.0
Roua,2019-06-01,28.41,38.48,64.69,211.2,148.0
Roua,2019-07-01,25.89,33.99,77.13,166.78,218.0
Roua,2019-08-01,24.41,30.22,83.45,152.83,741.0
Roua,2019-09-01,25.94,33.45,76.74,85.2,1372.0
Roua,2019-10-01,25.84,34.72,73.65,64.48,1294.0
Roua,2019-11-01,26.69,36.81,44.46,0.0,849.0
Roua,2019-12-01,22.12,34.52,27.06,0.0,855.0
Roua,2020-01-01,22.43,36.66,20.76,0.0,364.0
Roua,2020-02-01,25.19,39.2,16.72,0.0,174.0
Roua,2020-03-01,30.17,41.93,17.55,0.0,197.0
Roua,2020-04-01,32.4,42.83,30.99,21.6,172.0
Roua,2020-05-01,30.95,41.79,50.49,21.08,157.0
Roua,2020-06-01,30.29,40.55,53.94,40.2,133.0
Roua,2020-07-01,26.99,38.83,68.45,143.22,216.0
Roua,2020-08-01,24.88,32.71,79.85,164.61,1398.0
Roua,2020-09-01,25.15,33.5,79.66,144.9,1085.0
Roua,2020-10-01,26.48,36.05,59.05,22.94,904.0
Roua,2020-11-01,25.21,35.7,40.55,0.3,967.0
Roua,2020-12-01,24.94,36.59,27.9,0.0,630.0
Roua,2021-01-01,24.54,37.27,19.66,0.0,470.0
Roua,2021-02-01,25.07,37.91,15.39,0.0,237.0
Roua,2021-03-01,30.3,41.6,22.32,0.62,177.0
Roua,2021-04-01,31.96,43.0,23.2,2.4,103.0
Roua,2021-05-01,32.79,42.06,35.24,8.99,98.0
Roua,2021-06-01,29.85,40.17,54.45,58.5,127.0
Roua,2021-07-01,26.38,37.09,71.95,128.96,252.0
Roua,2021-08-01,25.78,34.18,75.62,108.5,1179.0
Roua,2021-09-01,26.53,35.49,71.9,67.5,1455.0
Roua,2021-10-01,28.57,37.71,55.46,34.1,1074.0
Roua,2021-11-01,27.68,37.77,33.87,0.0,731.0
Roua,2021-12-01,24.63,36.18,23.82,0.0,451.0
Roua,2022-01-01,22.83,35.94,21.42,0.0,365.0
Roua,2022-02-01,24.16,38.12,14.33,0.0,217.0
Roua,2022-03-01,29.63,41.31,12.54,0.0,256.0
Roua,2022-04-01,32.11,43.29,34.82,10.8,212.0
Roua,2022-05-01,30.65,40.31,51.12,24.49,261.0
Roua,2022-06-01,29.39,40.24,55.44,54.0,236.0
Roua,2022-07-01,26.68,37.99,70.91,167.09,1121.0
Roua,2022-08-01,24.36,32.11,83.8,227.85,1020.0
Roua,2022-09-01,25.11,31.98,80.94,195.9,800.0
Roua,2022-10-01,25.9,34.42,64.46,3.41,862.0
Roua,2022-11-01,24.29,35.49,38.41,0.0,625.0
Roua,2022-12-01,22.25,36.26,30.75,0.0,311.0
Roua,2023-01-01,23.77,38.5,23.62,0.0,329.0
Roua,2023-02-01,25.69,39.84,16.92,0.0,249.0
Roua,2023-03-01,29.88,42.1,16.92,1.24,209.0
Roua,2023-04-01,32.84,42.54,26.18,3.6,234.0
Roua,2023-05-01,31.75,41.51,45.5,62.31,200.0
Roua,2023-06-01,28.88,38.51,60.12,75.3,213.0
Roua,2023-07-01,29.06,38.12,58.67,76.26,443.0
Roua,2023-08-01,26.85,36.59,71.34,135.16,613.0
Roua,2023-09-01,27.29,37.7,69.61,87.9,643.0
Roua,2023-10-01,29.67,38.62,48.33,12.09,1278.0
Roua,2023-11-01,28.72,38.4,32.95,3.3,656.0
Roua,2023-12-01,24.18,37.3,23.27,0.0,389.0
Roua,2024-01-01,22.81,35.32,16.75,0.0,584.0
Roua,2024-02-01,26.36,42.2,17.5,0.29,448.0
Roua,2024-03-01,32.32,44.4,13.22,0.0,417.0
Roua,2024-04-01,34.23,44.68,19.89,0.6,435.0
Roua,2024-05-01,34.95,43.95,31.5,5.58,466.0
Roua,2024-06-01,30.34,41.4,56.04,121.2,521.0
Roua,2024-07-01,26.41,36.23,75.63,287.37,662.0
Roua,2024-08-01,24.33,29.71,86.85,310.31,1277.0
Roua,2024-09-01,25.36,31.7,81.64,111.6,2204.0
Roua,2024-10-01,25.47,32.99,72.76,64.79,1404.0
Roua,2024-11-01,22.21,33.86,50.48,0.0,807.0
Roua,2024-12-01,21.32,34.39,38.86,0.0,553.0
Roua,2025-01-01,23.15,37.01,28.26,0.0,523.0
Roua,2025-02-01,26.73,39.71,18.66,0.0,413.0
Roua,2025-03-01,30.57,42.5,13.51,0.0,455.0
Roua,2025-04-01,32.89,43.64,18.26,4.2,371.0
Roua,2025-05-01,34.11,43.54,27.23,5.27,440.0
Roua,2025-06-01,31.36,41.72,47.47,57.6,525.0
Roua,2025-07-01,26.35,35.63,72.96,257.92,545.0
Roua,2025-08-01,25.08,32.62,79.44,194.37,1165.0
Roua,2025-09-01,25.8,33.53,78.23,100.2,1236.0
Roua,2025-10-01,26.74,36.41,58.91,21.7,1082.0
Roua,2025-11-01,25.94,37.44,35.04,0.0,720.0
Roua,2025-12-01,25.35,37.14,27.25,0.0,553.0
Tokombere,2017-01-01,26.76,40.36,17.58,0.0,399.0
Tokombere,2017-02-01,26.55,39.28,11.62,0.0,268.0
Tokombere,2017-03-01,30.58,42.65,11.61,0.0,156.0
Tokombere,2017-04-01,34.47,44.3,23.37,1.8,178.0
Tokombere,2017-05-01,32.31,43.24,47.01,73.47,121.0
Tokombere,2017-06-01,29.28,40.35,62.29,90.3,115.0
Tokombere,2017-07-01,27.18,34.87,73.51,193.13,499.0
Tokombere,2017-08-01,25.72,32.31,82.19,250.17,1547.0
Tokombere,2017-09-01,26.28,34.0,78.56,113.1,3376.0
Tokombere,2017-10-01,27.63,37.81,54.77,16.74,2904.0
Tokombere,2017-11-01,27.31,39.56,26.09,0.0,1002.0
Tokombere,2017-12-01,26.13,38.1,21.2,0.0,355.0
Tokombere,2018-01-01,22.44,35.23,14.59,0.0,345.0
Tokombere,2018-02-01,29.29,41.97,15.98,3.36,169.0
Tokombere,2018-03-01,31.34,42.42,12.25,0.0,179.0
Tokombere,2018-04-01,33.84,44.44,23.12,5.1,205.0
Tokombere,2018-05-01,31.93,43.06,51.06,54.87,123.0
Tokombere,2018-06-01,29.94,41.21,58.7,98.4,132.0
Tokombere,2018-07-01,27.19,35.24,72.27,230.02,1060.0
Tokombere,2018-08-01,25.46,31.44,83.08,288.61,3123.0
Tokombere,2018-09-01,25.92,32.54,82.17,162.9,3622.0
Tokombere,2018-10-01,27.55,37.2,68.93,18.6,2424.0
Tokombere,2018-11-01,27.3,38.35,36.44,1.5,2027.0
Tokombere,2018-12-01,24.88,37.3,23.18,0.0,865.0
Tokombere,2019-01-01,25.43,38.85,16.32,0.0,494.0
Tokombere,2019-02-01,27.45,40.77,14.73,0.28,423.0
Tokombere,2019-03-01,32.03,43.91,13.81,0.0,343.0
Tokombere,2019-04-01,34.44,44.5,18.18,0.6,314.0
Tokombere,2019-05-01,33.35,44.89,43.03,46.81,233.0
Tokombere,2019-06-01,29.55,39.84,63.46,205.8,325.0
Tokombere,2019-07-01,26.8,35.26,76.44,153.45,718.0
Tokombere,2019-08-01,25.41,31.33,82.54,184.45,2874.0
Tokombere,2019-09-01,26.77,34.83,76.88,87.3,5080.0
Tokombere,2019-10-01,26.81,35.92,73.34,69.44,5258.0
Tokombere,2019-11-01,27.49,38.5,45.28,0.0,3760.0
Tokombere,2019-12-01,24.03,36.52,21.33,0.0,1852.0
Tokombere,2020-01-01,23.92,37.66,18.22,0.0,1108.0
Tokombere,2020-02-01,26.67,40.97,15.21,0.0,705.0
Tokombere,2020-03-01,31.61,43.24,16.7,0.0,643.0
Tokombere,2020-04-01,34.09,44.6,26.43,8.7,555.0
Tokombere,2020-05-01,32.73,43.65,45.37,24.18,358.0
Tokombere,2020-06-01,32.19,42.34,48.26,37.5,511.0
Tokombere,2020-07-01,28.27,38.55,65.62,104.78,661.0
Tokombere,2020-08-01,26.33,34.85,75.81,148.18,4560.0
Tokombere,2020-09-01,26.13,34.25,78.46,145.5,4957.0
Tokombere,2020-10-01,27.13,37.08,62.2,35.65,4434.0
Tokombere,2020-11-01,26.96,37.56,37.29,0.0,3375.0
Tokombere,2020-12-01,26.57,38.29,24.03,0.0,3070.0
Tokombere,2021-01-01,25.98,38.72,17.94,0.0,2397.0
Tokombere,2021-02-01,26.44,39.23,14.2,0.0,1905.0
Tokombere,2021-03-01,31.89,42.97,19.14,0.62,1234.0
Tokombere,2021-04-01,33.36,44.22,20.2,0.9,959.0
Tokombere,2021-05-01,34.05,43.53,32.07,11.47,669.0
Tokombere,2021-06-01,31.0,41.17,52.25,54.3,562.0
Tokombere,2021-07-01,27.55,37.9,69.73,154.07,1221.0
Tokombere,2021-08-01,26.62,34.48,75.48,101.99,4592.0
Tokombere,2021-09-01,27.55,37.22,71.07,69.3,5371.0
Tokombere,2021-10-01,29.61,39.32,56.31,32.55,4864.0
Tokombere,2021-11-01,29.43,39.63,30.03,0.3,2573.0
Tokombere,2021-12-01,26.28,37.92,21.42,0.0,1655.0
Tokombere,2022-01-01,24.36,37.25,19.96,0.0,1529.0
Tokombere,2022-02-01,25.56,39.43,13.13,0.0,979.0
Tokombere,2022-03-01,31.01,43.23,11.61,0.0,857.0
Tokombere,2022-04-01,33.72,44.5,31.09,9.6,581.0
Tokombere,2022-05-01,32.28,41.43,46.53,25.42,589.0
Tokombere,2022-06-01,30.54,41.47,53.16,60.9,584.0
Tokombere,2022-07-01,28.07,39.32,67.46,148.18,2687.0
Tokombere,2022-08-01,25.44,33.76,81.78,219.48,4873.0
Tokombere,2022-09-01,25.83,32.66,81.95,212.1,4286.0
Tokombere,2022-10-01,26.74,35.74,66.48,5.89,2830.0
Tokombere,2022-11-01,26.13,37.26,34.39,0.0,1595.0
Tokombere,2022-12-01,24.32,38.3,24.8,0.0,1116.0
Tokombere,2023-01-01,25.48,39.91,20.41,0.0,760.0
Tokombere,2023-02-01,27.25,41.22,15.35,0.0,603.0
Tokombere,2023-03-01,31.17,43.44,16.61,2.79,625.0
Tokombere,2023-04-01,34.46,43.77,23.09,3.9,462.0
Tokombere,2023-05-01,33.49,43.4,41.01,48.36,415.0
Tokombere,2023-06-01,29.6,39.53,61.14,97.8,508.0
Tokombere,2023-07-01,29.39,38.38,62.42,100.13,685.0
Tokombere,2023-08-01,27.44,35.96,73.78,141.05,1411.0
Tokombere,2023-09-01,27.94,37.67,71.95,116.4,1696.0
Tokombere,2023-10-01,30.41,40.22,51.13,14.88,1868.0
Tokombere,2023-11-01,30.23,40.03,29.86,2.4,1367.0
Tokombere,2023-12-01,25.81,38.76,20.93,0.0,756.0
Tokombere,2024-01-01,24.21,36.62,15.45,0.0,506.0
Tokombere,2024-02-01,27.65,43.43,16.68,0.0,417.0
Tokombere,2024-03-01,33.45,45.77,12.49,0.0,377.0
Tokombere,2024-04-01,35.57,45.71,18.47,3.9,331.0
Tokombere,2024-05-01,36.38,46.06,28.1,7.75,253.0
Tokombere,2024-06-01,31.06,42.42,56.99,114.3,363.0
Tokombere,2024-07-01,27.55,37.39,73.62,210.49,636.0
Tokombere,2024-08-01,25.33,31.25,85.09,280.24,1760.0
Tokombere,2024-09-01,26.35,32.45,80.72,109.2,2303.0
Tokombere,2024-10-01,26.63,35.34,71.63,60.14,1821.0
Tokombere,2024-11-01,24.64,36.97,42.02,0.0,1454.0
Tokombere,2024-12-01,23.95,36.95,29.44,0.0,1228.0
Tokombere,2025-01-01,25.45,39.13,21.53,0.0,791.0
Tokombere,2025-02-01,28.48,41.5,16.24,0.0,570.0
Tokombere,2025-03-01,31.89,43.56,12.41,0.0,424.0
Tokombere,2025-04-01,34.05,44.97,18.04,6.3,239.0
Tokombere,2025-05-01,35.39,44.58,25.96,4.03,322.0
Tokombere,2025-06-01,32.34,42.69,47.48,67.8,361.0
Tokombere,2025-07-01,27.6,37.36,70.83,231.88,484.0
Tokombere,2025-08-01,26.08,33.06,78.47,208.63,1459.0
Tokombere,2025-09-01,26.55,33.33,79.15,107.7,2032.0
Tokombere,2025-10-01,27.52,37.51,61.38,14.26,1781.0
Tokombere,2025-11-01,27.85,39.48,30.4,0.0,847.0
Tokombere,2025-12-01,27.19,38.91,22.62,0.0,438.0
Vele,2017-01-01,28.01,41.11,16.94,0.0,120.0
Vele,2017-02-01,27.88,40.06,11.68,0.0,160.0
Vele,2017-03-01,31.66,43.26,11.91,0.0,165.0
Vele,2017-04-01,34.64,44.26,30.2,10.5,122.0
Vele,2017-05-01,31.53,42.05,53.08,84.63,128.0
Vele,2017-06-01,28.63,39.57,68.29,107.7,151.0
Vele,2017-07-01,26.47,34.09,79.43,214.52,80.0
Vele,2017-08-01,25.52,31.08,84.76,292.64,229.0
Vele,2017-09-01,25.99,32.39,82.14,138.3,456.0
Vele,2017-10-01,27.44,37.28,64.71,22.01,
Vele,2017-11-01,28.29,40.17,32.99,0.0,314.0
Vele,2017-12-01,27.31,39.03,20.38,0.0,177.0
Vele,2018-01-01,23.85,36.57,13.94,0.0,230.0
Vele,2018-02-01,30.2,42.05,15.75,3.64,169.0
Vele,2018-03-01,32.4,42.9,14.45,0.31,90.0
Vele,2018-04-01,34.41,43.89,27.24,7.2,344.0
Vele,2018-05-01,30.38,43.05,61.3,91.14,69.0
Vele,2018-06-01,28.57,38.2,68.07,136.8,82.0
Vele,2018-07-01,26.63,34.03,77.66,212.04,411.0
Vele,2018-08-01,25.4,31.41,84.74,303.8,456.0
Vele,2018-09-01,26.0,32.89,83.38,168.9,571.0
Vele,2018-10-01,27.29,36.97,73.47,20.77,842.0
Vele,2018-11-01,27.83,39.19,44.83,6.0,352.0
Vele,2018-12-01,26.5,38.73,21.2,0.0,194.0
Vele,2019-01-01,26.93,40.04,15.51,0.0,220.0
Vele,2019-02-01,28.66,41.75,14.82,0.28,293.0
Vele,2019-03-01,33.3,44.4,14.75,0.0,355.0
Vele,2019-04-01,35.03,45.1,20.47,0.9,317.0
Vele,2019-05-01,32.88,44.7,47.38,62.31,160.0
Vele,2019-06-01,29.09,39.63,68.09,235.8,158.0
Vele,2019-07-01,26.44,34.7,80.59,182.9,1029.0
Vele,2019-08-01,25.22,30.68,84.89,192.2,952.0
Vele,2019-09-01,26.34,33.61,81.23,113.1,1054.0
Vele,2019-10-01,26.24,34.51,79.08,89.28,912.0
Vele,2019-11-01,26.94,37.78,54.38,0.0,848.0
Vele,2019-12-01,25.29,37.81,22.69,0.0,392.0
Vele,2020-01-01,25.05,38.13,18.23,0.0,324.0
Vele,2020-02-01,28.01,42.02,15.1,0.0,289.0
Vele,2020-03-01,32.48,43.89,17.86,0.62,404.0
Vele,2020-04-01,34.48,43.77,29.3,9.0,382.0
Vele,2020-05-01,32.16,43.87,51.65,46.5,323.0
Vele,2020-06-01,30.96,41.1,55.45,54.0,173.0
Vele,2020-07-01,27.63,37.34,71.04,117.49,428.0
Vele,2020-08-01,26.05,34.23,79.35,163.37,920.0
Vele,2020-09-01,25.65,32.31,83.16,182.4,816.0
Vele,2020-10-01,26.66,36.54,69.9,39.06,866.0
Vele,2020-11-01,27.49,37.92,42.45,0.9,926.0
Vele,2020-12-01,27.59,39.1,24.28,0.0,491.0
Vele,2021-01-01,27.1,39.25,17.7,0.0,449.0
Vele,2021-02-01,27.71,40.36,14.12,0.0,502.0
Vele,2021-03-01,32.86,43.35,20.57,0.62,469.0
Vele,2021-04-01,34.0,44.12,22.69,2.7,281.0
Vele,2021-05-01,33.75,43.4,38.57,19.22,267.0
Vele,2021-06-01,30.07,41.44,59.37,76.2,243.0
Vele,2021-07-01,26.45,36.53,77.57,162.44,726.0
Vele,2021-08-01,25.98,32.71,80.93,144.15,1225.0
Vele,2021-09-01,26.52,34.8,79.24,114.9,1159.0
Vele,2021-10-01,28.48,38.45,67.09,41.23,1317.0
Vele,2021-11-01,29.92,39.85,39.19,0.3,983.0
Vele,2021-12-01,27.39,38.95,22.09,0.0,522.0
Vele,2022-01-01,25.77,38.28,19.42,0.0,615.0
Vele,2022-02-01,26.89,40.2,12.94,0.0,495.0
Vele,2022-03-01,32.16,43.68,12.37,0.0,513.0
Vele,2022-04-01,33.69,44.19,34.58,13.5,314.0
Vele,2022-05-01,30.73,40.73,57.41,79.67,291.0
Vele,2022-06-01,29.29,39.89,62.05,96.3,379.0
Vele,2022-07-01,27.09,37.02,74.59,144.15,834.0
Vele,2022-08-01,25.26,31.88,84.64,234.36,965.0
Vele,2022-09-01,25.82,32.32,83.45,288.0,867.0
Vele,2022-10-01,26.43,35.51,73.05,16.74,1090.0
Vele,2022-11-01,26.85,37.53,39.77,0.0,837.0
Vele,2022-12-01,25.6,38.87,24.55,0.0,654.0
Vele,2023-01-01,26.81,41.13,19.95,0.0,579.0
Vele,2023-02-01,28.56,41.7,15.0,0.0,434.0
Vele,2023-03-01,32.13,43.88,17.74,0.93,398.0
Vele,2023-04-01,35.13,44.29,25.33,3.0,387.0
Vele,2023-05-01,32.74,42.76,48.52,115.01,431.0
Vele,2023-06-01,28.81,38.04,68.12,117.6,330.0
Vele,2023-07-01,28.74,36.78,68.59,82.46,871.0
Vele,2023-08-01,26.77,33.8,79.8,165.54,1013.0
Vele,2023-09-01,27.42,36.39,77.19,113.1,833.0
Vele,2023-10-01,29.89,40.11,59.99,26.04,1230.0
Vele,2023-11-01,30.95,40.5,34.44,3.9,784.0
Vele,2023-12-01,27.16,39.52,20.1,0.0,451.0
Vele,2024-01-01,25.53,37.5,14.57,0.0,589.0
Vele,2024-02-01,29.1,44.09,16.41,0.0,554.0
Vele,2024-03-01,34.26,46.38,13.61,0.0,777.0
Vele,2024-04-01,36.47,45.43,21.88,5.4,836.0
Vele,2024-05-01,36.39,46.81,31.07,14.26,619.0
Vele,2024-06-01,30.19,42.06,63.35,124.8,592.0
Vele,2024-07-01,27.43,36.7,76.64,212.66,856.0
Vele,2024-08-01,25.44,31.09,85.71,271.56,1125.0
Vele,2024-09-01,26.42,32.11,81.93,137.7,1184.0
Vele,2024-10-01,26.62,34.97,75.63,66.96,1505.0
Vele,2024-11-01,25.55,37.19,45.54,0.0,1193.0
Vele,2024-12-01,25.63,38.17,27.06,0.0,1309.0
Vele,2025-01-01,26.95,41.13,20.26,0.0,924.0
Vele,2025-02-01,29.74,42.58,15.78,0.0,775.0
Vele,2025-03-01,32.78,43.91,12.54,0.0,623.0
Vele,2025-04-01,34.63,45.6,20.9,11.7,495.0
Vele,2025-05-01,35.6,44.79,30.76,8.37,450.0
Vele,2025-06-01,31.14,42.5,55.6,122.7,544.0
Vele,2025-07-01,26.74,34.82,77.88,235.29,597.0
Vele,2025-08-01,25.71,31.97,82.9,250.17,1071.0
Vele,2025-09-01,26.39,32.44,81.7,115.2,1288.0
Vele,2025-10-01,27.27,37.17,68.52,20.15,1402.0
Vele,2025-11-01,28.4,40.15,35.23,0.0,1144.0
Vele,2025-12-01,28.5,39.69,21.74,0.0,987.0
Waza,2017-01-01,26.88,41.14,17.76,0.0,64.0
Waza,2017-02-01,26.58,39.75,11.87,0.0,16.0
Waza,2017-03-01,30.82,43.88,11.8,0.0,85.0
Waza,2017-04-01,34.92,44.98,20.0,0.3,32.0
Waza,2017-05-01,33.81,44.97,41.45,41.85,45.0
Waza,2017-06-01,30.43,42.41,58.52,90.9,54.0
Waza,2017-07-01,28.19,37.5,69.65,151.28,37.0
Waza,2017-08-01,26.68,34.72,78.14,174.84,115.0
Waza,2017-09-01,27.56,37.22,72.72,86.1,179.0
Waza,2017-10-01,28.66,39.87,46.23,10.85,215.0
Waza,2017-11-01,28.22,40.59,20.67,0.0,43.0
Waza,2017-12-01,26.54,38.85,20.37,0.0,45.0
Waza,2018-01-01,22.5,35.61,15.36,0.0,12.0
Waza,2018-02-01,29.58,42.52,15.52,0.84,23.0
Waza,2018-03-01,31.68,43.2,11.2,0.0,28.0
Waza,2018-04-01,34.39,45.54,19.75,2.1,2.0
Waza,2018-05-01,33.79,44.1,43.93,27.9,51.0
Waza,2018-06-01,31.54,43.4,52.8,67.5,69.0
Waza,2018-07-01,28.24,37.31,68.29,198.71,16.0
Waza,2018-08-01,26.19,32.98,80.9,241.18,4.0
Waza,2018-09-01,26.39,33.04,81.28,142.8,14.0
Waza,2018-10-01,28.35,38.6,64.42,12.71,4.0
Waza,2018-11-01,27.95,39.3,29.67,0.3,54.0
Waza,2018-12-01,25.21,37.77,22.2,0.0,0.0
Waza,2019-01-01,25.43,39.24,16.69,0.0,34.0
Waza,2019-02-01,27.36,40.11,14.81,0.0,96.0
Waza,2019-03-01,32.2,44.57,13.53,0.0,87.0
Waza,2019-04-01,34.92,45.1,16.16,0.6,32.0
Waza,2019-05-01,34.68,45.9,38.64,26.97,104.0
Waza,2019-06-01,30.58,41.38,59.96,138.6,74.0
Waza,2019-07-01,28.27,37.94,69.38,110.36,191.0
Waza,2019-08-01,26.48,34.07,78.04,164.92,148.0
Waza,2019-09-01,28.08,38.36,70.89,60.0,259.0
Waza,2019-10-01,27.88,37.47,68.55,55.49,379.0
Waza,2019-11-01,28.56,39.92,37.91,0.0,366.0
Waza,2019-12-01,24.44,36.91,19.93,0.0,194.0
Waza,2020-01-01,24.09,38.26,18.42,0.0,155.0
Waza,2020-02-01,26.69,41.3,15.34,0.0,120.0
Waza,2020-03-01,31.94,43.83,16.14,0.0,76.0
Waza,2020-04-01,34.7,45.88,22.59,4.8,71.0
Waza,2020-05-01,34.05,44.64,38.62,9.61,66.0
Waza,2020-06-01,33.38,43.29,44.89,38.7,71.0
Waza,2020-07-01,29.04,39.79,63.87,89.28,173.0
Waza,2020-08-01,27.02,35.56,74.38,150.04,386.0
Waza,2020-09-01,26.87,35.74,76.15,108.9,409.0
Waza,2020-10-01,27.78,38.57,58.69,24.8,568.0
Waza,2020-11-01,27.31,38.61,34.83,0.0,581.0
Waza,2020-12-01,26.8,39.28,23.72,0.0,570.0
Waza,2021-01-01,26.15,39.06,18.34,0.0,488.0
Waza,2021-02-01,26.52,39.58,14.66,0.0,520.0
Waza,2021-03-01,32.09,43.68,17.41,0.0,543.0
Waza,2021-04-01,33.64,44.81,17.55,0.0,426.0
